TotalAmount;BikePurchase;CustomerID;Country;CountryRegionCode;Group;PersonID;PersonType;DateFirstPurchase;BirthDate;Age;MaritalStatus;YearlyIncome;Gender;TotalChildren;Education;Occupation;HomeOwnerFlag;NumberCarsOwned
607;1;24036;Germany;DE;Europe;10344;IN;38069;25564;51;S;0-25000;M;0;Partial College;Manual;0;1
1199;1;24193;United Kingdom;GB;Europe;13112;IN;38069;21901;61;M;25001-50000;M;0;Bachelors ;Clerical;0;0
1785;1;25651;Germany;DE;Europe;4965;IN;38069;23178;57;M;25001-50000;M;1;Bachelors ;Skilled Manual;0;0
103;0;12043;Southwest;US;North America;13252;IN;38070;27293;46;M;25001-50000;M;0;Partial College;Skilled Manual;1;1
34;0;12387;France;FR;Europe;10654;IN;38070;26660;48;S;25001-50000;F;0;High School;Manual;0;1
64;0;14405;Northwest;US;North America;18550;IN;38070;18415;70;M;50001-75000;M;2;Partial College;Professional;1;2
27;0;15616;France;FR;Europe;6239;IN;38070;26802;47;S;25001-50000;F;0;High School;Manual;0;1
27;0;18002;Germany;DE;Europe;15055;IN;38070;12123;87;M;0-25000;F;2;Partial College;Manual;1;1
69;0;18264;Australia;AU;Pacific;18061;IN;38070;23533;56;S;50001-75000;M;4;Bachelors ;Professional;1;3
49;0;20486;Southwest;US;North America;5197;IN;38070;15594;78;M;50001-75000;M;3;Graduate Degree;Management;1;2
32;0;21101;United Kingdom;GB;Europe;7229;IN;38070;28922;41;S;25001-50000;F;3;Partial College;Clerical;1;2
23;0;21772;Northwest;US;North America;12629;IN;38070;16849;74;M;50001-75000;F;4;Bachelors ;Management;1;2
32;0;22902;Northwest;US;North America;11647;IN;38070;21330;62;M;50001-75000;M;5;Graduate Degree;Professional;1;1
7;0;22965;Australia;AU;Pacific;17848;IN;38070;13333;84;S;25001-50000;F;2;Partial College;Clerical;0;2
12;0;23647;Australia;AU;Pacific;9096;IN;38070;27087;46;S;75001-100000;M;0;Bachelors ;Professional;0;3
12;0;24117;Germany;DE;Europe;20153;IN;38070;28569;42;M;25001-50000;M;3;Partial College;Clerical;1;2
88;0;24843;Germany;DE;Europe;3929;IN;38070;20204;65;M;greater than 100000;M;3;Partial College;Professional;0;3
34;0;25089;Northwest;US;North America;11386;IN;38070;22167;60;S;25001-50000;F;0;Bachelors ;Professional;0;1
60;0;25268;Australia;AU;Pacific;9457;IN;38070;14288;81;M;50001-75000;M;2;Graduate Degree;Management;0;1
30;0;27642;Southwest;US;North America;11942;IN;38070;22691;58;S;greater than 100000;F;1;High School;Professional;0;4
23;0;27650;Northwest;US;North America;13805;IN;38070;20135;65;M;50001-75000;M;4;High School;Professional;1;0
2475;1;16761;Northwest;US;North America;14890;IN;38070;26645;48;S;25001-50000;M;4;Partial College;Clerical;1;1
548;1;23384;Southwest;US;North America;12139;IN;38070;22321;59;M;50001-75000;F;1;Partial College;Skilled Manual;1;1
613;1;23391;Southwest;US;North America;13974;IN;38070;24647;53;S;50001-75000;F;0;Graduate Degree;Professional;1;1
553;1;23403;Northwest;US;North America;6608;IN;38070;21223;62;S;50001-75000;M;1;Bachelors ;Professional;0;1
777;1;27138;France;FR;Europe;18983;IN;38070;24848;52;M;0-25000;F;1;Partial College;Manual;1;0
49;0;12734;France;FR;Europe;17711;IN;38071;26575;48;S;0-25000;F;0;Partial High School;Manual;0;2
207;0;12958;Northwest;US;North America;9703;IN;38071;22854;58;S;50001-75000;F;1;Bachelors ;Professional;0;1
165;0;13182;Northwest;US;North America;13492;IN;38071;15663;78;M;75001-100000;M;5;Bachelors ;Management;0;2
39;0;14807;France;FR;Europe;15384;IN;38071;23047;57;S;0-25000;F;4;Partial High School;Manual;1;2
92;0;16706;Australia;AU;Pacific;11498;IN;38071;21315;62;M;75001-100000;F;5;Bachelors ;Professional;1;2
4;0;17603;Northwest;US;North America;3670;IN;38071;25425;51;M;50001-75000;F;5;Graduate Degree;Professional;1;0
63;0;18062;Southwest;US;North America;18491;IN;38071;16274;76;M;50001-75000;M;4;Bachelors ;Management;0;2
21;0;18446;Australia;AU;Pacific;18455;IN;38071;17216;73;M;0-25000;M;4;High School;Skilled Manual;0;2
39;0;18778;Southwest;US;North America;13565;IN;38071;27218;46;M;25001-50000;M;0;Partial College;Skilled Manual;1;1
78;0;19092;Australia;AU;Pacific;16292;IN;38071;27095;46;S;75001-100000;M;0;Bachelors ;Professional;0;3
4;0;19431;France;FR;Europe;3667;IN;38071;25434;51;S;0-25000;F;0;Partial College;Manual;0;1
119;0;20203;Northwest;US;North America;11172;IN;38071;21816;61;M;75001-100000;M;1;Graduate Degree;Professional;1;0
74;0;21204;Australia;AU;Pacific;17805;IN;38071;24342;54;S;75001-100000;F;0;Bachelors ;Professional;0;1
103;0;21964;Australia;AU;Pacific;4335;IN;38071;24687;53;M;75001-100000;M;5;Graduate Degree;Management;1;3
7;0;25673;France;FR;Europe;16048;IN;38071;27860;44;S;0-25000;M;0;High School;Manual;1;1
27;0;25834;Southwest;US;North America;4536;IN;38071;17855;72;S;25001-50000;M;4;High School;Professional;0;2
24;0;25847;Northwest;US;North America;11482;IN;38071;14957;80;M;50001-75000;F;3;Graduate Degree;Management;1;2
69;0;26430;Australia;AU;Pacific;15283;IN;38071;27708;45;S;50001-75000;F;0;Bachelors ;Professional;0;3
78;0;26756;Australia;AU;Pacific;8259;IN;38071;23981;55;S;75001-100000;F;5;Bachelors ;Professional;1;4
88;0;27620;Southwest;US;North America;19972;IN;38071;23625;56;S;greater than 100000;F;2;Graduate Degree;Management;0;2
18;0;27853;France;FR;Europe;20729;IN;38071;14869;80;S;0-25000;F;2;Bachelors ;Clerical;0;1
68;0;28348;Australia;AU;Pacific;16607;IN;38071;14340;81;S;25001-50000;F;2;Bachelors ;Management;1;2
23;0;28907;United Kingdom;GB;Europe;13594;IN;38071;18678;69;M;greater than 100000;M;4;Partial College;Professional;0;3
2479;1;16762;Northwest;US;North America;8597;IN;38071;26506;48;M;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
597;1;19815;Northwest;US;North America;18192;IN;38071;20918;63;M;75001-100000;M;2;Bachelors ;Management;1;1
1174;1;21161;Northwest;US;North America;11666;IN;38071;21258;62;M;50001-75000;F;1;Bachelors ;Professional;1;1
1739;1;22428;United Kingdom;GB;Europe;11477;IN;38071;22185;60;S;25001-50000;F;3;Bachelors ;Clerical;0;0
574;1;22651;France;FR;Europe;7875;IN;38071;24426;54;S;25001-50000;M;1;Bachelors ;Clerical;0;1
599;1;23138;Southwest;US;North America;8215;IN;38071;21058;63;S;75001-100000;F;2;Partial College;Professional;0;1
539;1;23167;Northwest;US;North America;3190;IN;38071;25025;52;S;50001-75000;F;2;Bachelors ;Skilled Manual;1;0
685;1;23169;Northwest;US;North America;20466;IN;38071;24965;52;S;50001-75000;M;2;Bachelors ;Skilled Manual;1;1
561;1;23373;Northwest;US;North America;3305;IN;38071;23177;57;S;50001-75000;F;3;Graduate Degree;Professional;1;0
811;1;27124;France;FR;Europe;19455;IN;38071;25298;51;M;25001-50000;M;0;Bachelors ;Clerical;0;0
2419;1;28732;United Kingdom;GB;Europe;4776;IN;38071;27108;46;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
548;1;29099;Australia;AU;Pacific;17167;IN;38071;19552;67;M;25001-50000;M;2;Partial College;Skilled Manual;1;2
108;0;11980;Southwest;US;North America;8470;IN;38072;21172;63;S;50001-75000;F;2;High School;Professional;0;2
74;0;12034;Australia;AU;Pacific;13335;IN;38072;15049;79;M;25001-50000;M;2;Bachelors ;Management;1;2
85;0;14269;Southwest;US;North America;17161;IN;38072;27717;45;M;25001-50000;M;0;High School;Skilled Manual;1;2
56;0;14331;Northwest;US;North America;15084;IN;38072;29275;40;S;25001-50000;M;0;High School;Skilled Manual;1;2
99;0;15174;Southwest;US;North America;9077;IN;38072;27462;45;S;25001-50000;F;0;High School;Skilled Manual;1;2
147;0;16332;Australia;AU;Pacific;13676;IN;38072;17810;72;M;0-25000;F;2;Partial High School;Clerical;0;2
36;0;16335;Southwest;US;North America;2509;IN;38072;28362;43;S;25001-50000;F;0;Partial College;Skilled Manual;1;2
95;0;17100;Germany;DE;Europe;17937;IN;38072;26332;48;S;25001-50000;M;0;High School;Manual;1;1
4;0;17473;Northwest;US;North America;9706;IN;38072;14433;81;M;50001-75000;F;3;Graduate Degree;Management;0;2
29;0;19074;France;FR;Europe;12305;IN;38072;17664;72;M;50001-75000;F;5;Partial High School;Skilled Manual;1;4
69;0;20010;Southwest;US;North America;16443;IN;38072;24457;54;M;50001-75000;M;4;Graduate Degree;Professional;1;0
69;0;20335;Southwest;US;North America;5250;IN;38072;22771;58;S;greater than 100000;M;1;Bachelors ;Management;0;3
14;0;20539;Northwest;US;North America;16212;IN;38072;18892;69;M;50001-75000;M;2;Partial College;Professional;1;1
67;0;20918;France;FR;Europe;6869;IN;38072;23684;56;M;25001-50000;M;2;Partial College;Clerical;0;2
4;0;21850;France;FR;Europe;10817;IN;38072;18885;69;M;75001-100000;M;4;High School;Professional;0;3
49;0;23215;Southwest;US;North America;14719;IN;38072;23301;57;M;50001-75000;M;4;Bachelors ;Professional;0;4
67;0;24220;Canada;CA;North America;15674;IN;38072;25120;52;M;75001-100000;M;4;Bachelors ;Management;1;2
39;0;24869;United Kingdom;GB;Europe;1752;IN;38072;18730;69;M;greater than 100000;M;4;High School;Professional;0;3
36;0;24948;Southwest;US;North America;16389;IN;38072;15036;79;M;25001-50000;M;3;Bachelors ;Management;1;2
39;0;25236;Australia;AU;Pacific;14838;IN;38072;22655;58;S;50001-75000;M;5;Bachelors ;Professional;1;2
71;0;25373;Southwest;US;North America;16614;IN;38072;26823;47;M;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
60;0;25650;Germany;DE;Europe;15308;IN;38072;23137;57;M;25001-50000;F;3;Partial College;Clerical;1;0
32;0;25880;Southwest;US;North America;4826;IN;38072;17661;72;M;50001-75000;M;2;Bachelors ;Management;1;0
603;1;23146;Southwest;US;North America;12489;IN;38072;26529;48;S;50001-75000;F;2;Graduate Degree;Professional;1;0
548;1;23386;Southwest;US;North America;17341;IN;38072;22121;60;S;25001-50000;M;4;High School;Skilled Manual;1;2
548;1;23520;Northwest;US;North America;5089;IN;38072;18007;71;M;25001-50000;M;4;Partial College;Professional;1;2
574;1;24033;Germany;DE;Europe;2920;IN;38072;25702;50;S;25001-50000;F;0;Bachelors ;Clerical;1;0
751;1;28528;Germany;DE;Europe;8637;IN;38072;25008;52;M;0-25000;F;1;Partial College;Manual;0;0
553;1;29181;Australia;AU;Pacific;14085;IN;38072;24971;52;S;50001-75000;F;2;Bachelors ;Professional;0;1
77;0;12596;United Kingdom;GB;Europe;6950;IN;38073;22295;59;M;25001-50000;M;3;Graduate Degree;Clerical;1;0
21;0;13333;Southwest;US;North America;20010;IN;38073;14654;80;M;75001-100000;F;5;Bachelors ;Management;0;2
56;0;14248;Southwest;US;North America;16452;IN;38073;15402;78;M;75001-100000;F;2;Graduate Degree;Management;1;3
21;0;14391;Northwest;US;North America;5389;IN;38073;17234;73;M;50001-75000;M;4;Bachelors ;Management;1;1
39;0;14637;Northwest;US;North America;2573;IN;38073;21983;60;M;25001-50000;M;4;High School;Skilled Manual;0;3
7;0;16092;Northwest;US;North America;3529;IN;38073;24109;54;M;50001-75000;F;0;Graduate Degree;Professional;1;0
74;0;17301;Australia;AU;Pacific;5292;IN;38073;23469;56;S;50001-75000;M;0;Bachelors ;Professional;1;1
65;0;19150;Canada;CA;North America;3232;IN;38073;23428;56;M;50001-75000;F;4;Bachelors ;Skilled Manual;1;2
42;0;19391;Germany;DE;Europe;7827;IN;38073;28765;42;S;25001-50000;M;0;High School;Manual;0;1
86;0;19554;Canada;CA;North America;7978;IN;38073;21464;62;S;50001-75000;M;5;Bachelors ;Professional;1;2
94;0;20272;Northwest;US;North America;14038;IN;38073;27507;45;S;25001-50000;M;0;High School;Skilled Manual;0;2
26;0;21227;Australia;AU;Pacific;8702;IN;38073;19643;67;M;25001-50000;F;2;Partial College;Clerical;0;2
24;0;21512;United Kingdom;GB;Europe;19579;IN;38073;20051;66;M;75001-100000;F;4;Partial College;Professional;0;1
60;0;22419;France;FR;Europe;11780;IN;38073;21673;61;S;0-25000;M;1;High School;Manual;0;1
4;0;22530;United Kingdom;GB;Europe;12123;IN;38073;27481;45;S;0-25000;F;0;High School;Manual;0;1
69;0;22793;Northwest;US;North America;13198;IN;38073;19528;67;S;50001-75000;M;4;Partial College;Professional;1;1
64;0;23250;Northwest;US;North America;12449;IN;38073;19463;67;M;0-25000;F;2;High School;Manual;1;2
37;0;23501;Southwest;US;North America;7510;IN;38073;13333;84;M;75001-100000;F;4;Bachelors ;Management;1;2
29;0;23638;United Kingdom;GB;Europe;19102;IN;38073;17641;72;M;greater than 100000;M;4;High School;Management;1;3
68;0;23980;France;FR;Europe;7836;IN;38073;20612;64;S;0-25000;M;1;Bachelors ;Clerical;1;0
64;0;24749;Southwest;US;North America;11134;IN;38073;21090;63;M;0-25000;M;2;Partial High School;Clerical;1;2
71;0;25159;Northwest;US;North America;8949;IN;38073;23585;56;S;75001-100000;F;5;Partial College;Professional;1;0
36;0;25176;Southwest;US;North America;13647;IN;38073;22811;58;S;greater than 100000;M;1;Bachelors ;Management;0;4
47;0;26900;United Kingdom;GB;Europe;4971;IN;38073;22437;59;S;0-25000;F;1;Bachelors ;Manual;0;0
31;0;28637;Southwest;US;North America;18464;IN;38073;26761;47;M;25001-50000;M;1;Graduate Degree;Skilled Manual;0;0
23;0;28779;Canada;CA;North America;20655;IN;38073;20194;65;S;25001-50000;F;1;High School;Clerical;0;1
1709;1;17404;Canada;CA;North America;10363;IN;38073;12523;86;S;25001-50000;F;2;Graduate Degree;Management;1;2
564;1;19821;Southwest;US;North America;10449;IN;38073;20620;64;M;50001-75000;F;3;Partial College;Professional;0;2
1179;1;21147;Northwest;US;North America;15354;IN;38073;22114;60;M;50001-75000;M;1;Partial College;Skilled Manual;1;1
1155;1;21253;Northwest;US;North America;11794;IN;38073;29193;41;S;25001-50000;F;0;High School;Skilled Manual;0;2
828;1;21666;Germany;DE;Europe;18516;IN;38073;26849;47;M;25001-50000;F;1;Bachelors ;Skilled Manual;1;0
574;1;22663;France;FR;Europe;4238;IN;38073;24156;54;S;25001-50000;M;2;Partial College;Manual;1;0
562;1;23159;Southwest;US;North America;4519;IN;38073;25935;49;M;50001-75000;M;2;Graduate Degree;Professional;1;0
638;1;23185;Southwest;US;North America;3906;IN;38073;24320;54;M;50001-75000;M;4;Graduate Degree;Professional;1;0
1251;1;23789;Southwest;US;North America;18024;IN;38073;19791;66;M;25001-50000;M;1;High School;Clerical;1;1
553;1;24046;Germany;DE;Europe;8744;IN;38073;25134;52;S;0-25000;F;3;High School;Manual;1;0
2451;1;25775;United Kingdom;GB;Europe;10035;IN;38073;20597;64;M;greater than 100000;F;3;Partial College;Professional;1;3
791;1;27142;France;FR;Europe;19836;IN;38073;24841;52;S;25001-50000;F;1;Bachelors ;Clerical;1;0
42;0;11294;Northwest;US;North America;4480;IN;38074;20335;65;M;50001-75000;M;2;High School;Professional;0;2
34;0;11477;Germany;DE;Europe;12874;IN;38074;26840;47;S;25001-50000;M;0;High School;Manual;0;1
74;0;12019;Southwest;US;North America;3309;IN;38074;29538;40;S;25001-50000;F;0;High School;Skilled Manual;0;2
94;0;12369;Australia;AU;Pacific;4255;IN;38074;23290;57;S;50001-75000;M;4;Bachelors ;Professional;0;4
32;0;12842;France;FR;Europe;3048;IN;38074;23807;55;S;25001-50000;M;2;Partial College;Clerical;1;1
265;0;12936;Canada;CA;North America;15003;IN;38074;23828;55;S;25001-50000;F;0;Bachelors ;Professional;1;1
7;0;13532;Germany;DE;Europe;17009;IN;38074;22387;59;M;25001-50000;F;4;Graduate Degree;Clerical;1;0
4;0;15258;Northwest;US;North America;20238;IN;38074;28617;42;M;25001-50000;F;0;High School;Skilled Manual;1;2
27;0;16056;France;FR;Europe;16651;IN;38074;20353;65;M;0-25000;F;2;Partial College;Manual;1;1
98;0;16236;Northwest;US;North America;19010;IN;38074;20805;64;M;25001-50000;M;1;Partial College;Clerical;1;1
39;0;16901;Southwest;US;North America;15588;IN;38074;13812;83;M;greater than 100000;M;2;Bachelors ;Management;1;4
86;0;16934;United Kingdom;GB;Europe;9024;IN;38074;22807;58;S;0-25000;F;1;Graduate Degree;Manual;1;0
64;0;17448;Southwest;US;North America;7041;IN;38074;12855;85;M;greater than 100000;M;1;Graduate Degree;Management;1;4
97;0;18326;Australia;AU;Pacific;10273;IN;38074;14236;82;M;25001-50000;M;2;Bachelors ;Management;0;2
78;0;19649;Northwest;US;North America;11923;IN;38074;29093;41;S;25001-50000;F;0;High School;Skilled Manual;1;2
71;0;20300;Canada;CA;North America;4398;IN;38074;25012;52;S;75001-100000;M;4;Partial College;Skilled Manual;0;2
49;0;20514;Northwest;US;North America;13063;IN;38074;17291;73;M;50001-75000;F;2;Partial College;Professional;1;1
21;0;20632;Canada;CA;North America;15852;IN;38074;23594;56;S;75001-100000;M;4;Partial College;Professional;1;1
4;0;21823;Germany;DE;Europe;12404;IN;38074;20523;64;S;greater than 100000;F;3;High School;Professional;1;4
144;0;22134;Southwest;US;North America;5235;IN;38074;14559;81;M;50001-75000;M;3;Graduate Degree;Management;1;2
69;0;23782;Northwest;US;North America;13657;IN;38074;27566;45;S;25001-50000;M;3;Partial College;Clerical;1;1
32;0;23805;Northwest;US;North America;5120;IN;38074;21360;62;M;25001-50000;M;2;High School;Skilled Manual;1;2
53;0;24086;Germany;DE;Europe;12968;IN;38074;23657;56;M;25001-50000;M;2;Partial College;Manual;1;0
68;0;25125;Australia;AU;Pacific;18136;IN;38074;24370;54;M;75001-100000;M;5;Bachelors ;Professional;1;3
134;0;25166;Southwest;US;North America;13551;IN;38074;20548;64;S;50001-75000;M;4;Partial College;Professional;1;0
71;0;25179;Northwest;US;North America;4091;IN;38074;22317;59;M;75001-100000;M;5;Partial College;Professional;1;3
128;0;26155;Australia;AU;Pacific;20324;IN;38074;22911;58;M;50001-75000;M;5;Bachelors ;Professional;1;2
53;0;27804;United Kingdom;GB;Europe;17085;IN;38074;22747;58;S;25001-50000;M;1;Partial College;Clerical;0;1
28;0;28864;Southwest;US;North America;2694;IN;38074;27876;44;S;25001-50000;F;0;Partial College;Skilled Manual;0;1
2401;1;17613;Canada;CA;North America;12969;IN;38074;24016;55;S;75001-100000;M;3;Bachelors ;Skilled Manual;1;3
1120;1;20767;Northwest;US;North America;11351;IN;38074;21451;62;S;25001-50000;F;2;Partial College;Clerical;1;1
613;1;20910;France;FR;Europe;9936;IN;38074;24159;54;M;25001-50000;F;0;Bachelors ;Professional;1;0
1155;1;21162;Southwest;US;North America;9519;IN;38074;21510;62;S;50001-75000;F;1;Bachelors ;Professional;1;1
2407;1;26223;Germany;DE;Europe;8227;IN;38074;26501;48;S;25001-50000;M;0;High School;Manual;0;1
1223;1;27136;Germany;DE;Europe;2535;IN;38074;25164;52;M;0-25000;F;2;High School;Manual;1;1
1197;1;28522;Germany;DE;Europe;4976;IN;38074;25391;51;M;50001-75000;F;0;Graduate Degree;Skilled Manual;1;0
13;0;11355;United Kingdom;GB;Europe;14813;IN;38075;15703;78;M;25001-50000;M;1;Graduate Degree;Clerical;1;0
49;0;11474;United Kingdom;GB;Europe;4368;IN;38075;29273;40;S;0-25000;M;0;Partial High School;Manual;1;2
39;0;12028;Southwest;US;North America;12491;IN;38075;28440;43;S;25001-50000;F;0;Partial High School;Clerical;0;2
235;0;12532;Canada;CA;North America;16396;IN;38075;26732;47;M;25001-50000;M;0;Graduate Degree;Skilled Manual;1;0
74;0;13168;Southwest;US;North America;13019;IN;38075;27107;46;S;25001-50000;F;0;Partial College;Skilled Manual;1;1
30;0;13376;Southwest;US;North America;16918;IN;38075;17779;72;M;50001-75000;M;2;Partial College;Professional;1;2
56;0;13951;Northwest;US;North America;6964;IN;38075;10872;91;S;50001-75000;M;1;Graduate Degree;Management;1;1
19;0;14556;France;FR;Europe;12827;IN;38075;15790;77;M;0-25000;M;3;Partial College;Manual;1;1
39;0;14573;Northwest;US;North America;13070;IN;38075;25239;51;M;50001-75000;F;1;Graduate Degree;Professional;1;0
116;0;14986;United Kingdom;GB;Europe;4542;IN;38075;27977;44;M;0-25000;M;0;High School;Manual;0;1
13;0;17529;Northwest;US;North America;9980;IN;38075;20959;63;M;75001-100000;F;2;Partial College;Professional;1;0
69;0;18682;Southwest;US;North America;12984;IN;38075;26853;47;M;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
69;0;18886;Northwest;US;North America;20029;IN;38075;28470;43;S;25001-50000;M;0;Partial High School;Clerical;0;2
69;0;19126;Northwest;US;North America;16089;IN;38075;25711;50;M;50001-75000;M;2;Graduate Degree;Professional;1;0
14;0;20431;Northwest;US;North America;20469;IN;38075;27737;45;S;25001-50000;M;0;Partial College;Skilled Manual;1;2
78;0;20900;United Kingdom;GB;Europe;2755;IN;38075;23835;55;S;0-25000;F;4;Partial High School;Manual;1;2
49;0;21729;Northwest;US;North America;8703;IN;38075;26856;47;S;25001-50000;F;1;Graduate Degree;Skilled Manual;1;0
56;0;22020;Australia;AU;Pacific;9452;IN;38075;13988;82;M;25001-50000;M;2;Bachelors ;Management;1;2
12;0;22563;Germany;DE;Europe;10167;IN;38075;20628;64;S;0-25000;M;2;Partial College;Manual;0;0
69;0;23240;Northwest;US;North America;20151;IN;38075;27205;46;S;25001-50000;M;3;Partial College;Clerical;1;2
